0,302
0,58
0,67
0,301
0,300
0,176
0,51
0,299
0,298
0,54
1,58
1,51
1,60
1,2809
1,54
1,2808
1,67
1,529
2,1741
2,845
2,1740
2,872
2,886
2,7
2,1739
2,1738
2,869
2,10
2,4
2,12
2,5
3,2063
3,51
3,54
3,925
3,2062
3,1724
5,2525
5,158
5,122
5,1736
5,130
5,2524
5,2523
5,2522
5,1779
5,710
5,1739
5,79
5,706
5,2307
5,2521
5,2520
5,747
5,2519
5,2518
6,94
6,1099
6,1098
6,1097
6,176
6,52
6,54
6,1096
6,58
7,1867
7,67
7,58
7,1462
7,60
7,54
7,1866
7,52
7,912
7,1865
8,310
8,127
8,3257
8,566
8,797
8,1512
8,126
8,3256
8,3255
8,3254
8,3253
8,1524
8,3252
8,3011
8,578
8,3251
10,49
10,714
10,71
10,713
10,430
10,712
10,283
10,711
10,44
10,710
10,709
10,79
10,215
10,543
10,708
10,707
10,393
10,706
10,80
10,510
10,32
11,52
11,88
11,153
11,152
11,151
11,150
11,149
11,148
11,147
12,2791
12,743
12,23
12,21
12,71
12,2245
12,293
12,2790
12,154
12,2789
12,2788
12,2352
12,80
12,5
12,122
13,67
13,58
13,60
13,912
13,524
13,529
13,176
13,91
13,824
13,54
13,51
13,52
14,1706
14,1705
14,404
14,1212
14,362
14,1704
14,1703
14,80
14,98
14,1702
14,820
14,252
14,1701
14,508
14,1700
15,2425
15,52
15,60
15,2552
15,2551
15,67
15,726
15,2550
15,176
15,774
15,58
15,54
15,299
15,87
17,327
17,1739
17,2832
17,810
17,840
17,2831
17,1991
17,2830
17,2829
17,1331
17,1946
17,340
17,2828
17,2827
17,163
17,79
17,2826
17,837
17,2825
17,2610
17,1090
17,43
17,2539
18,122
18,1303
18,69
18,1244
18,2251
18,2457
18,761
18,61
18,674
18,2456
18,1596
18,2455
18,54
18,18
18,430
18,2454
18,760
18,2453
18,747
18,976
18,2452
18,1993
18,2451
18,2450
18,2449
18,1667
18,924
18,671
20,804
20,870
20,869
20,1467
20,162
20,546
20,2577
20,872
20,163
20,2576
21,120
21,772
21,16
21,771
21,770
21,769
21,768
21,40
21,22
21,271
21,252
21,767
21,388
21,766
21,765
21,362
21,764
21,763
21,328
21,71
22,23
22,2824
22,2823
22,870
22,5
22,1615
22,2822
22,293
22,2821
22,559
22,15
22,2820
22,2819
22,1796
22,21
22,881
22,1466
22,2818
22,560
22,2167
22,2817
22,1119
22,550
22,2816
23,97
23,98
23,108
23,720
23,101
23,719
23,718
23,106
23,421
23,717
23,99
23,111
23,716
23,110
23,715
24,870
24,5
24,21
24,23
24,768
24,890
24,15
24,805
24,889
24,888
24,887
25,3317
25,3316
25,3315
25,3314
25,1541
25,80
25,3169
25,71
25,252
25,1163
25,113
25,3313
25,118
25,79
25,3312
25,3311
25,2095
25,3310
25,751
25,3309
26,3001
26,3000
26,15
26,23
26,2999
26,2998
26,2097
26,340
26,2997
26,2996
26,2814
26,2151
26,2995
30,2437
30,2384
30,2436
30,63
30,67
30,2435
30,2434
30,1458
30,2433
30,671
30,58
30,1457
30,2432
30,2431
30,2430
30,1894
30,176
30,54
30,2429
30,52
30,2428
30,1459
30,94
30,2427
30,2426
30,2383
30,61
30,2425
30,1428
30,2424
32,1510
32,1509
32,756
32,5
32,881
32,1508
32,560
32,324
32,559
32,21
32,23
32,115
32,18
32,1507
32,1506
33,3104
33,3103
33,3102
33,133
33,3101
33,3100
33,3099
33,3098
33,3097
33,3096
33,3095
33,3094
33,3093
33,799
33,3092
33,3091
33,3090
33,3089
33,3088
33,3087
33,1591
34,94
34,93
34,92
34,91
34,90
34,89
34,88
34,87
34,86
34,85
34,84
34,83
34,82
34,81
34,52
35,163
35,1141
35,1029
35,1140
35,1139
35,1138
35,162
35,1024
35,1021
35,340
35,1026
37,1196
37,1195
37,1194
37,761
37,1193
37,1192
37,1191
37,22
37,1190
37,1189
37,854
37,1188
37,1187
37,1186
37,15
37,1185
37,1184
37,1183
37,1182
37,970
37,1181
37,1180
37,293
37,1179
37,1178
37,949
37,23
37,1177
37,224
38,581
38,2745
38,2744
38,2743
38,2742
38,126
38,1900
38,2741
38,132
38,2740
38,1221
38,582
38,1291
38,2739
38,575
38,103
39,3188
39,478
39,481
39,3187
39,473
39,3186
39,3185
39,3184
39,2424
39,133
39,1907
40,88
40,153
40,2076
40,133
40,2075
40,147
40,2074
40,2073
40,2072
41,58
41,52
41,60
41,2214
41,2030
41,774
41,139
41,54
41,2213
41,2212
41,63
43,728
43,60
43,302
43,53
43,727
43,726
43,67
43,54
43,58
43,724
43,176
43,564
43,52
44,774
44,54
44,67
44,63
44,61
44,1894
44,1893
44,58
44,60
44,1892
45,1119
45,2099
45,340
45,2098
45,15
45,797
45,293
45,761
45,23
45,2097
45,1749
45,3
47,1940
47,1939
47,1609
47,543
47,1367
47,747
47,1938
47,1937
47,810
47,5
47,21
47,1936
47,1935
47,1193
47,163
47,430
47,1934
47,1933
47,778
47,190
47,1932
47,1384
47,1931
47,23
47,1930
47,1090
47,1767
47,1929
47,910
47,122
47,1171
47,1928
47,1927
47,1926
47,1925
47,1277
47,1924
48,116
48,2274
48,80
48,204
48,71
48,1499
48,3214
48,3215
48,3216
48,3217
48,3218
48,3219
48,3220
48,3221
48,3222
48,3223
48,1502
48,212
48,3224
48,3225
48,3226
48,205
48,289
48,3227
48,49
48,3228
48,249
48,3229
48,3230
48,34
48,587
48,3231
48,3232
48,3233
48,888
48,1745
48,3234
48,3235
48,1339
49,68
49,67
49,66
49,65
49,64
49,63
49,62
49,61
49,60
49,59
49,58
49,57
49,56
49,55
49,54
49,53
49,52
49,51
49,50
50,130
50,1784
50,1783
50,1782
50,1781
50,1780
50,310
50,1779
50,1778
50,1777
50,1776
50,1775
50,1774
50,1163
50,1773
50,1772
50,1380
50,18
50,893
50,904
50,870
51,1069
51,778
51,324
51,381
51,1068
51,384
51,379
51,18
52,2794
52,2155
52,15
52,336
52,23
52,893
52,21
52,869
52,2793
52,2792
52,5
52,553
52,1506
53,162
53,2404
53,163
53,2403
53,2402
53,2401
53,1138
53,2400
53,1026
53,2399
53,2398
53,1258
53,1488
54,52
54,133
54,23
54,972
54,971
54,567
54,970
54,969
54,472
54,968
54,967
55,1464
55,1463
55,1462
55,52
55,1461
55,1460
55,1212
55,1459
55,1458
55,1457
55,176
55,54
55,1456
55,67
56,864
56,1761
56,912
56,88
56,1760
56,322
56,153
57,2814
57,758
57,769
57,2813
57,2812
57,1281
57,2244
57,15
57,5
57,2811
57,21
57,22
57,293
57,24
57,23
57,791
57,2810
58,563
58,293
58,562
58,23
58,342
58,561
58,24
58,560
58,22
58,559
58,5
58,558
58,557
58,556
58,15
58,26
58,555
58,554
58,21
58,553
58,552
58,551
58,550
59,340
59,1286
59,5
59,1285
59,560
59,181
59,1119
59,15
59,881
59,559
59,122
59,23
59,1284
59,1283
59,1282
59,21
59,870
59,747
59,550
59,1281
60,2322
60,2321
60,2320
60,1000
60,1026
60,1021
60,2319
60,2318
60,768
60,163
60,2317
60,2316
60,2138
60,2315
60,2314
60,2313
60,162
60,2312
60,804
60,6
60,1258
60,2311
60,2310
60,1138
60,2309
60,1023
62,607
62,581
62,606
62,132
62,605
62,582
62,604
62,603
62,602
62,578
62,126
62,125
62,601
62,600
62,133
62,599
62,598
62,52
62,597
62,596
62,595
62,566
62,594
63,27
63,26
63,25
63,3
63,24
63,5
63,23
63,22
63,21
63,20
63,19
63,18
63,17
63,16
63,15
63,14
63,13
64,156
64,2943
64,2942
64,2941
64,90
64,134
64,2940
64,1773
64,1547
64,2939
64,312
64,2938
64,1837
64,2937
64,2936
64,2935
64,130
64,124
66,848
66,847
66,327
66,846
66,317
66,845
66,340
66,79
66,639
66,12
66,844
66,843
66,842
66,841
66,840
66,839
66,324
66,838
66,5
66,837
66,836
66,378
66,749
66,835
66,322
66,834
67,384
67,1591
67,648
67,122
67,1592
67,1593
67,1111
67,1594
67,1595
67,1596
67,1597
67,753
67,1598
67,324
67,18
67,1599
67,909
67,747
67,1600
67,1601
67,1602
67,751
67,1603
67,1604
67,1605
67,379
67,1606
67,1607
67,1608
67,1609
67,1610
67,1611
67,1612
67,1613
67,1614
67,1615
68,176
68,502
68,2594
68,2425
68,54
68,2593
68,2592
68,67
68,529
68,2591
68,524
68,52
68,302
68,58
68,51
68,2590
69,54
69,2969
69,176
69,2850
69,2432
69,2212
69,2872
69,2970
69,2971
69,2972
69,2973
69,2974
69,2975
69,2976
69,58
69,94
69,2977
69,2978
69,2430
69,2979
69,2980
69,2981
69,2982
69,61
69,765
69,67
69,671
69,2983
69,2984
69,63
69,2985
69,2986
69,2987
69,2988
69,774
69,2989
69,2425
69,2990
69,2384
69,2991
69,2436
69,2992
69,2993
69,2994
71,163
71,1026
71,2699
71,2139
71,1021
71,3280
71,162
71,1024
71,1027
71,3279
71,3278
72,287
72,80
72,116
72,292
72,291
72,290
72,289
72,288
72,244
72,245
72,246
72,247
72,248
72,249
72,250
72,120
72,251
72,252
72,253
72,254
72,255
72,256
72,257
72,258
72,259
72,260
72,261
72,262
72,263
72,264
72,265
72,71
72,266
72,267
72,268
72,269
72,270
72,271
72,272
72,273
72,274
72,275
72,276
72,277
72,278
72,279
72,280
72,281
72,282
72,283
72,284
72,285
72,286
73,1244
73,1243
73,1242
73,1241
73,87
73,1240
73,1239
73,1238
73,23
73,1189
73,854
73,1237
73,1236
74,163
74,2275
74,162
74,2138
74,2638
74,1021
74,188
74,2637
74,2636
74,180
75,553
75,18
75,3353
75,3352
75,3351
75,23
75,996
75,3350
75,2822
75,870
75,2040
75,3349
75,1650
75,21
75,3348
75,15
75,3347
75,5
75,1118
75,3346
75,995
75,3345
75,3344
75,872
75,3343
76,302
76,485
76,484
76,483
76,482
76,481
76,480
76,479
76,478
76,477
76,476
76,322
76,475
76,474
76,473
76,472
77,80
77,215
77,181
77,979
77,870
77,71
77,978
77,12
77,362
77,977
77,976
77,975
77,974
77,973
78,389
78,44
78,512
78,1245
78,122
78,274
78,496
78,784
78,2547
78,2546
78,71
78,416
78,2545
78,2544
78,1232
78,2543
78,80
78,271
78,203
78,2542
78,1149
78,543
78,344
78,16
78,2541
78,1250
78,1544
79,2343
79,778
79,687
79,393
79,44
79,2342
79,328
79,965
79,2341
79,2340
79,2339
79,407
79,2338
79,2337
79,979
79,2336
79,122
79,404
79,49
79,79
79,398
79,40
79,2335
79,788
79,71
79,2334
79,1546
79,2333
79,1156
79,2332
79,893
80,176
80,172
80,2628
80,54
80,1462
80,2627
80,178
80,2626
80,419
81,2159
81,340
81,16
81,2158
81,2157
81,1000
81,15
81,22
81,1384
81,546
81,2156
81,970
81,1189
81,23
81,373
81,27
81,2155
81,2097
81,5
81,1466
81,21
82,2128
82,676
82,2127
82,1585
82,2126
82,2125
82,12
82,2124
82,2123
82,1584
82,1582
82,2122
82,2121
82,872
82,2065
82,679
82,2120
82,1581
82,2119
83,459
83,761
83,15
83,24
83,293
83,1800
83,342
83,1799
83,1798
83,1797
83,1796
83,23
84,1549
84,252
84,318
84,1548
84,709
84,71
84,1547
84,368
84,658
84,1129
84,1546
84,122
84,397
84,118
84,543
84,1545
84,1544
84,404
84,49
84,130
84,587
84,1543
84,1542
84,393
84,113
84,46
84,80
84,1541
84,1540
84,158
84,38
84,1539
84,79
85,5
85,326
85,24
85,1262
85,79
85,325
85,23
85,21
85,293
85,324
85,747
85,531
86,1128
86,695
86,18
86,122
86,751
86,3056
86,761
86,5
86,3055
86,317
86,3054
86,3053
86,742
86,741
86,2881
86,740
86,2093
86,2903
86,322
86,3052
86,760
86,3051
87,3073
87,172
87,54
87,824
87,1463
87,3072
87,419
87,52
87,178
87,176
88,1849
88,1848
88,1847
88,1846
88,1845
88,111
88,98
88,797
88,1844
88,1434
88,1722
88,1843
88,101
88,1291
88,1243
89,582
89,2598
89,88
89,581
89,2551
89,2597
89,52
90,104
90,1848
90,3247
90,3246
90,101
90,3023
90,3245
90,1890
90,486
90,133
90,2056
90,3244
90,3243
90,1428
90,3242
90,1611
90,3241
90,3240
90,111
90,3239
90,3238
91,543
91,2122
91,5
91,236
91,2127
91,3183
91,3182
91,540
91,618
91,3181
91,3180
91,242
91,1585
91,109
91,3179
91,2608
91,746
91,3178
91,2124
91,3177
91,340
91,3176
91,1576
91,988
91,3175
91,3174
91,1584
91,2126
93,1028
93,162
93,1027
93,12
93,1026
93,1025
93,163
93,1024
93,17
93,199
93,887
93,1023
93,1022
93,797
93,1021
93,804
94,804
94,756
94,162
94,1095
94,1094
94,1093
94,958
94,163
94,1092
94,1091
94,12
94,1090
95,52
95,1200
95,54
95,67
95,60
95,1199
95,1198
95,774
95,1197
95,66
95,63
95,58
96,843
96,1822
96,1821
96,557
96,325
96,122
96,740
96,21
96,79
96,15
96,1820
96,23
96,1819
96,324
96,1509
96,5
97,12
97,1027
97,2235
97,2138
97,163
97,1021
97,901
97,2234
97,1092
97,162
97,2368
97,3166
98,1021
98,1258
98,2368
98,1412
98,2894
98,2780
98,804
98,2139
98,163
98,162
98,430
98,3366
99,2794
99,363
99,2839
99,2838
99,340
99,1413
99,804
99,163
99,2837
99,2836
99,2835
99,162
99,2834
99,2139
99,2833
100,111
100,2410
100,2409
100,293
100,2408
100,2407
100,24
100,23
100,2406
100,15
100,698
100,700
100,97
100,2405
101,112
101,111
101,110
101,109
101,108
101,107
101,106
101,105
101,104
101,103
101,102
101,101
101,100
101,99
101,98
101,97
101,96
101,95
102,804
102,163
102,162
102,1092
102,1453
102,2581
102,1796
102,2957
102,2956
102,2539
102,1021
103,172
103,925
103,54
103,2773
103,2772
103,52
103,2771
103,2770
103,829
103,1243
103,2769
104,162
104,990
104,1253
104,1092
104,2646
104,1258
104,163
104,2645
104,2398
104,719
106,2374
106,2373
106,1991
106,163
106,804
106,162
106,1946
106,2372
106,2371
106,2370
106,2369
106,1929
106,2368
106,2367
107,1160
107,660
107,1161
107,1162
107,1163
107,430
107,1164
107,1165
107,71
107,1166
107,79
107,44
107,113
107,212
107,1167
107,1168
107,1169
107,1170
107,1171
107,1172
107,1173
107,1174
107,271
107,32
107,80
107,1175
107,855
107,1176
107,397
107,118
108,342
108,15
108,341
108,340
108,339
108,23
108,338
108,337
108,336
109,752
109,751
109,750
109,322
109,749
109,317
109,748
109,747
109,746
109,745
109,744
109,743
109,23
109,21
109,138
109,559
109,742
109,79
109,741
109,181
109,146
109,560
109,740
109,739
109,738
109,5
109,321
109,737
110,1385
110,1384
110,1383
110,1382
110,1381
110,1380
110,1379
110,1378
110,751
110,1374
110,1377
111,1453
111,840
111,1533
111,1227
111,771
111,2132
111,2131
111,252
111,362
111,80
111,31
111,1745
111,198
111,71
111,2130
111,1443
111,2129
111,2037
112,23
112,21
112,15
112,679
112,18
112,357
112,5
113,500
113,499
113,498
113,497
113,496
113,104
113,495
113,297
113,494
113,493
113,492
113,491
113,111
113,490
113,489
113,488
113,487
113,265
113,344
113,486
114,80
114,2329
114,181
114,252
114,771
114,1441
114,215
114,2129
114,362
114,1227
114,2328
114,508
114,1133
114,71
114,31
114,12
114,2327
114,2326
114,1081
114,2325
115,181
115,31
115,977
115,323
115,1250
115,80
115,771
115,362
115,71
115,1249
115,1248
116,473
116,1907
116,2968
116,322
116,2967
116,475
116,502
116,567
116,478
116,2966
116,2965
116,135
117,1766
117,293
117,1765
117,23
117,1764
117,538
117,1763
117,5
117,649
117,543
117,21
117,1118
117,1762
117,1544
117,122
118,2170
118,80
118,2169
118,1248
118,771
118,1428
118,341
118,2168
118,12
118,3
118,1711
118,2167
118,362
118,2166
118,2165
118,2164
118,2163
118,959
118,562
118,215
118,2162
118,71
118,252
118,2161
118,2160
119,80
119,3200
119,1413
119,3199
119,3198
119,979
119,1451
119,215
119,3197
119,44
119,1441
119,797
119,336
119,3196
119,508
119,3195
119,887
119,1081
119,71
119,362
120,162
120,1487
120,133
120,163
120,1946
120,1945
120,12
120,1022
121,1017
121,1016
121,761
121,1015
121,15
121,23
121,1014
121,1013
121,854
122,52
122,865
122,864
122,67
122,723
122,54
122,58
122,60
122,63
122,53
122,863
122,774
124,2951
124,2950
124,2949
124,925
124,2948
124,2947
124,2946
124,54
124,934
124,2945
124,133
124,2592
124,988
124,829
124,2944
125,3045
125,88
125,1238
125,3044
125,3043
126,54
126,1020
126,176
126,303
126,58
126,1019
126,524
126,1018
126,529
126,340
126,67
126,51
127,475
127,322
127,502
127,473
127,1215
127,1214
127,1213
128,783
128,5
128,782
128,317
128,637
128,781
128,322
128,780
128,779
128,778
128,340
129,126
129,3208
129,604
129,132
129,3207
129,3206
129,3205
130,2209
130,2208
130,17
130,853
130,15
130,24
130,1735
130,2111
131,2783
131,2782
131,804
131,162
131,2781
131,562
131,1021
131,2780
131,2138
131,163
132,1260
132,158
132,2308
132,2307
132,130
132,431
132,1527
132,79
132,122
133,1163
133,122
133,315
133,317
133,2096
133,2095
133,2094
133,322
133,639
133,316
133,436
133,5
133,2093
133,2092
133,637
133,846
134,163
134,1086
134,2703
134,12
134,3298
134,1026
134,1021
134,3297
134,3296
134,3295
134,459
134,3294
134,3293
134,162
134,1251
134,3292
134,2576
134,3291
135,51
135,529
135,142
135,528
135,176
135,52
135,58
135,54
135,502
135,527
135,526
135,67
135,525
135,524
136,146
136,145
136,144
136,143
136,142
136,141
136,140
136,139
136,92
136,138
136,137
136,136
136,135
136,52
137,3372
137,122
137,3371
137,2111
137,436
137,3370
137,1412
137,18
137,21
137,15
137,853
137,26
137,2118
138,1090
138,324
138,1091
138,1433
138,1432
138,1431
138,974
138,1430
138,1429
138,43
138,1095
138,162
138,804
138,609
139,80
139,1083
139,1082
139,1081
139,1080
139,362
139,1079
139,1078
139,1077
140,1472
140,317
140,1471
140,322
140,122
140,5
140,840
140,1470
140,639
140,316
140,782
140,637
140,1453
140,1469
140,315
141,163
141,2896
141,2895
141,2894
141,1822
141,2893
141,1946
141,1090
141,1929
141,2892
141,2891
141,2890
141,2235
141,5
141,326
142,2235
142,163
142,1958
142,2234
142,162
142,804
142,1303
142,1021
142,1023
143,63
143,1296
143,67
143,776
143,54
143,1295
143,60
143,52
143,774
143,58
144,111
144,1981
144,1980
144,108
144,1438
144,168
144,1979
144,101
144,1978
144,1291
144,1977
144,1976
145,2517
145,2516
145,5
145,2515
145,46
145,2514
145,2513
145,2512
145,760
145,368
145,1280
145,778
145,2511
145,1171
145,2510
145,612
145,1257
145,1245
145,324
146,1262
146,69
146,1261
146,324
146,1260
146,321
146,122
146,753
146,1259
146,18
146,54
147,578
147,1514
147,581
147,126
147,1513
147,1512
147,1511
147,132
148,812
148,811
148,810
148,809
148,808
148,807
148,806
148,805
148,804
148,803
148,609
148,802
150,119
150,2778
150,5
150,624
150,2777
150,317
150,1667
150,2776
150,2775
150,637
150,478
150,2774
150,322
151,845
151,1649
151,3137
151,3136
151,3135
151,756
151,1063
151,3134
151,221
151,80
151,71
151,2132
152,2703
152,163
152,1024
152,2702
152,12
152,162
152,1026
152,2701
152,1023
152,1021
152,2700
153,97
153,801
153,111
153,340
153,106
153,800
153,799
153,798
153,99
153,797
153,796
153,180
153,795
153,794
153,351
154,215
154,658
154,297
154,2061
154,2060
154,657
154,79
154,212
154,543
154,659
154,71
154,2059
154,2058
154,80
154,1227
154,729
154,2057
154,113
154,1173
154,662
154,1563
154,397
155,189
155,163
155,162
155,1415
155,1414
155,1413
155,374
155,1027
156,171
156,111
156,170
156,169
156,168
156,167
156,101
156,97
156,166
156,165
156,164
157,3070
157,2367
157,43
157,3069
157,2185
157,1649
157,3068
157,3067
157,3066
157,3065
157,3064
157,1940
157,3063
159,2540
159,2539
159,679
159,1432
159,1090
159,1252
159,1433
159,1156
159,1431
159,2538
159,804
159,746
160,2730
160,2729
160,2728
160,1960
160,2445
160,2727
160,1130
160,2726
160,1017
160,1135
160,1136
160,1221
160,2444
160,98
160,1134
160,2725
161,2154
161,870
161,2153
161,2152
161,758
161,1262
161,1803
161,2151
161,23
161,21
161,5
161,15
161,887
162,627
162,521
162,31
162,32
162,212
162,397
162,626
162,625
162,71
162,624
162,623
162,80
162,122
162,118
162,622
162,621
162,430
162,215
162,620
162,513
162,619
162,618
162,113
162,617
163,397
163,113
163,80
163,815
163,71
163,430
163,33
163,32
163,122
163,49
163,195
163,44
163,79
163,3105
164,317
164,3155
164,3154
164,1544
164,503
164,3153
164,1932
164,2843
164,322
164,266
164,345
164,945
164,3152
164,5
164,3151
164,1674
164,344
164,639
164,214
164,79
164,1560
165,2906
165,25
165,2905
165,2037
165,23
165,854
165,1847
166,2964
166,1149
166,2547
166,362
166,1227
166,2963
166,1451
166,764
166,540
166,1447
166,2962
166,252
166,2961
166,98
166,2960
166,1803
166,774
166,323
166,979
166,1711
166,71
166,80
166,389
166,181
166,12
167,2802
167,2801
167,2322
167,2800
167,1489
167,2799
167,162
167,2798
167,163
167,2797
167,2796
168,1038
168,1037
168,8
168,5
168,1036
168,12
168,1035
168,7
168,4
168,10
168,1034
168,3
168,1033
169,1900
169,1899
169,1898
169,111
169,1897
169,101
169,1221
169,1434
169,824
169,1428
169,1291
169,103
169,1896
169,1848
169,98
169,1895
170,88
170,2030
170,94
170,2029
170,130
170,2028
170,308
171,172
171,925
171,51
171,829
171,54
171,1724
171,1723
171,924
171,1243
171,1722
172,2904
172,293
172,1462
172,924
172,431
172,2839
172,1000
172,69
172,54
172,2623
174,777
174,63
174,54
174,58
174,776
174,775
174,774
174,60
174,61
174,53
174,67
176,163
176,1253
176,1898
176,1992
176,1991
177,378
177,377
177,376
177,375
177,12
177,374
177,133
177,322
177,373
177,372
177,371
177,370
178,2721
178,147
178,2720
178,2719
178,88
178,52
178,2718
178,2717
179,58
179,60
179,912
179,52
179,54
179,826
179,67
179,529
179,1325
179,51
180,201
180,200
180,199
180,198
180,180
180,197
180,196
181,1032
181,1031
181,199
181,1030
181,1029
181,198
181,840
182,1480
182,2466
182,2465
182,2464
182,983
183,569
183,303
183,568
183,567
183,566
183,565
183,564
183,88
184,1468
184,869
184,23
184,21
184,181
184,870
184,1191
184,22
184,5
184,1467
184,15
184,995
184,1466
184,958
184,27
184,1465
185,60
185,51
185,54
185,52
185,61
185,58
185,2600
185,67
185,2599
186,156
186,130
186,309
186,2711
186,2710
186,134
187,1258
187,2141
187,2140
187,544
187,1024
187,2139
187,163
187,162
187,2138
187,2137
188,1881
188,582
188,1880
188,581
188,1512
188,127
188,1879
189,88
189,773
190,1585
190,5
190,1260
190,1584
190,1583
190,1163
190,1582
190,1581
190,1580
190,1579
190,12
190,1578
190,1577
190,1576
191,5
191,322
191,1037
191,317
191,2181
191,12
191,2180
191,378
191,1441
191,2179
191,540
191,639
191,2178
191,1133
191,430
191,432
191,2177
195,2889
195,581
195,132
195,2888
195,126
195,582
195,575
195,1512
195,2887
197,2306
197,1958
197,1994
197,924
197,761
197,2305
197,54
198,1994
198,924
198,17
198,555
198,54
198,69
198,1993
198,51
199,1511
199,1529
199,1528
199,1527
199,130
199,1526
199,1525
199,1524
199,1523
199,1522
199,90
199,1521
199,134
200,305
200,304
200,88
200,303
201,2497
201,480
201,2496
201,136
201,151
201,322
201,2495
202,311
202,2392
202,2391
202,2390
202,2292
203,15
203,23
203,2460
203,557
203,2459
203,2458
203,12
203,1000
203,572
204,508
204,404
204,2786
204,2785
204,1625
204,771
204,2784
204,362
204,181
204,252
204,12
204,71
204,764
204,436
204,80
204,1968
204,1441
204,1227
205,2768
205,1538
205,2767
205,12
205,769
205,1533
205,840
205,71
205,80
205,2766
205,2765
205,1037
205,771
205,362
205,1081
206,111
206,97
206,1489
206,797
206,160
207,54
207,52
207,1842
207,1841
207,1840
207,1839
207,1838
207,172
207,1837
207,178
207,1836
207,1835
207,1457
208,705
208,704
208,703
208,702
208,495
208,701
208,111
208,700
208,699
208,698
208,697
208,97
209,2708
209,133
209,23
209,2707
209,2706
209,2038
209,854
209,2705
209,293
209,2704
210,52
210,1786
210,302
210,54
210,774
210,176
210,58
210,1785
210,67
211,2446
211,1134
211,2445
211,1206
211,1135
211,2444
211,1900
211,1960
211,2443
212,1026
212,163
212,2699
212,1253
212,2698
212,162
212,2646
212,2139
212,2697
212,1258
213,69
213,54
213,1065
213,1064
213,1063
213,326
213,122
213,1062
214,134
214,312
214,311
214,310
214,130
214,175
214,309
214,308
215,322
215,1590
215,136
215,303
215,475
215,1589
216,3357
216,126
216,1995
216,88
216,1212
216,502
216,578
217,126
217,577
217,576
217,575
217,574
217,573
217,132
217,572
217,571
217,570
218,376
218,1911
218,12
218,1910
218,1909
218,988
218,1908
218,1907
218,1906
218,322
218,952
218,378
218,1905
218,1904
218,1903
218,227
218,1902
218,1901
219,178
219,177
219,52
219,176
219,175
219,54
219,174
219,145
219,173
219,172
220,308
220,1394
220,1393
220,1392
220,1391
220,1390
220,1389
220,134
220,309
221,636
221,54
221,1996
221,1995
221,58
221,67
221,176
222,181
222,15
222,5
222,327
222,21
222,326
222,325
222,324
222,323
222,23
224,3112
224,3111
224,162
224,163
224,3110
224,421
224,95
227,2943
227,3011
227,308
227,134
227,309
227,130
227,824
227,3010
227,3009
228,407
228,696
228,122
228,695
228,694
228,693
228,692
228,118
228,691
228,676
228,690
228,689
228,688
228,389
228,687
228,113
228,686
228,685
228,215
228,80
228,71
228,79
228,684
228,683
228,682
229,656
229,115
229,655
229,654
229,653
229,652
229,651
229,650
229,649
229,384
229,648
229,647
229,646
229,645
229,644
230,3050
230,3049
230,3048
230,134
230,130
230,175
232,538
232,32
232,181
232,324
232,430
232,122
232,5
232,71
232,1372
232,1371
232,535
232,80
232,909
232,31
232,1063
232,1370
232,215
232,815
233,12
233,1530
233,1134
233,1221
233,2581
233,2580
233,1900
233,340
233,1136
233,98
233,2579
233,2578
234,1494
234,1493
234,1681
234,1680
234,5
234,12
234,1679
234,1114
234,1678
234,1677
234,1303
234,701
234,1676
234,340
234,16
234,1675
235,134
235,2225
235,308
235,417
235,130
235,175
235,309
235,575
235,1547
235,533
235,824
236,643
236,642
236,641
236,640
236,540
236,322
236,639
236,122
236,378
236,5
236,229
236,317
236,181
236,638
236,12
236,637
237,672
237,80
237,2324
237,2302
237,2323
237,71
237,507
239,368
239,764
239,770
239,46
239,1455
239,1454
239,12
239,1413
239,1453
239,1452
239,1227
239,1451
239,38
239,1450
239,71
239,1449
239,1448
239,766
239,1447
239,1446
239,354
