2	1196	0.11253743599999999
2	559	0.11220896
2	1669	0.11164486
2	3188	0.11126671
2	2217	0.11091279
2	118	0.10995787
2	3681	0.10965746
2	3213	0.109302394
2	1841	0.10822236
2	2619	0.10688785
2	2073	0.10649034
2	3332	0.106357425
2	537	0.10614315
2	1468	0.103967935
2	3443	0.103895
2	507	0.103736505
2	2499	0.103187494
2	576	0.10304536
2	865	0.10297901
2	467	0.10212421
2	1946	0.10196770000000001
2	3177	0.09943861
2	3871	0.09876410000000001
2	1523	0.09833479
2	2070	0.09813714
2	942	0.09735526
2	2953	0.097279616
2	1041	0.09691661
2	1067	0.096312396
2	123	0.09494561
2	3405	0.09470714
2	3913	0.09380895
2	2266	0.09357352
2	0	0.09303399
2	567	0.091030374
2	811	0.090749145
2	2636	0.09064312
2	3652	0.09059916
2	1981	0.0892007
2	210	0.08798125
2	1149	0.08771552
2	2320	0.08727045
2	3654	0.08684396
2	2570	0.08458429599999999
2	2698	0.08259414
2	3662	0.08177786
2	342	0.08056911
2	3684	0.079810016
2	3274	0.07959712
2	1991	0.07950614
2	3848	0.07939964
2	3391	0.07815108400000001
2	2234	0.07743547
2	3347	0.077212825
2	1132	0.07626545400000001
2	1978	0.076008104
2	2759	0.0759193
2	3290	0.0751107
2	2477	0.075087555
2	3556	0.07478215
2	70	0.074706495
2	1796	0.07397676
2	2315	0.07232354
2	1527	0.07219582
2	601	0.07152686
2	1240	0.07142485
2	782	0.07089363
2	2371	0.0708815
2	1581	0.069696866
2	2189	0.069498785
2	1403	0.06882303
2	2456	0.0678841
2	2456	0.0678841
2	2302	0.066936545
2	966	0.0665374
2	2226	0.06614968
2	3021	0.06571434400000001
2	3637	0.06531132
2	3915	0.064977854
2	1882	0.06439550000000001
2	1940	0.06394584
2	2883	0.06122846
2	596	0.060564436
2	2525	0.059925914000000004
2	1251	0.059542682
2	3676	0.058994513
2	1621	0.05866004
2	3611	0.05833014
2	85	0.057099342000000004
2	1350	0.057017922
2	2034	0.056776334000000005
2	825	0.055886034
2	418	0.055755973
2	3753	0.05552193
2	3370	0.05504626
2	3535	0.05448824
2	1119	0.05424456
2	3549	0.05392471
2	57	0.05342969
2	2405	0.05291586
2	3029	0.05260075
2	2537	0.05142155
2	2882	0.051420003
2	2671	0.050956085
2	1677	0.04975905
2	1908	0.04906115
2	3679	0.048962027000000005
2	721	0.04824491
2	1384	0.04792678400000001
2	2603	0.04776073
2	375	0.047372582999999996
2	2171	0.04729624
2	3563	0.04662191
2	2496	0.04633927
2	290	0.045279495
2	560	0.045048863
2	4017	0.044260195999999995
2	3835	0.044252332000000005
2	3614	0.04424241
2	2873	0.044222094
2	3341	0.042333793
2	2889	0.042106275
2	494	0.04009106
2	3100	0.039278854
2	538	0.038733255
2	4052	0.038684744
2	3420	0.03739246
2	161	0.035868372999999995
2	2100	0.03577327
2	322	0.03534792
2	154	0.035284363
2	2012	0.03501765
2	1201	0.032324724
2	1597	0.031780727
2	304	0.030934937000000003
2	2915	0.030883777999999997
70	2929	0.074174434
70	3237	0.06561598
70	2561	0.06096037
70	2682	0.05682176
70	1075	0.04692854
70	1329	0.045786053
70	3472	0.03755175
13	3510	-0.09166102
13	3005	-0.095530935
13	1480	-0.09679983
13	2147	-0.09748885
13	1477	-0.0989974
13	2110	-0.09901453
13	2466	-0.10337902
13	727	-0.103940845
13	3977	-0.105144314
13	2532	-0.10650262
13	3464	-0.10651075
13	2606	-0.10874463599999999
13	968	-0.10881827
13	2946	-0.11080551
13	3909	-0.11111013
13	484	-0.11500513
13	2561	-0.11588204
13	2875	-0.117696635
13	2393	-0.11871966
13	2260	-0.119031005
13	2400	-0.119061746
13	3803	-0.12062578
13	3358	-0.12234533
13	3289	-0.12247467
13	1928	-0.12247529
13	2280	-0.12775019
13	2649	-0.12829868
13	1902	-0.12930469
13	1318	-0.1298888
13	6	-0.13031346
13	2412	-0.13141246
13	2926	-0.13372479999999998
13	601	-0.13451664
13	3399	-0.13458484
13	1850	-0.13654871
13	2638	-0.13666372
13	3270	-0.13775557
13	3886	-0.13806292
13	1579	-0.13813981
13	1650	-0.14548188
13	1821	-0.14616652
13	3264	-0.146816
13	2914	-0.14699039
13	2882	-0.14727734
13	3137	-0.15032397
13	2384	-0.15288202
13	550	-0.15407032
13	759	-0.15447243
13	3930	-0.15481217
55	3831	-0.0042489297
55	3780	-0.005038555
55	996	-0.0086547155
55	1827	-0.010068385
55	1034	-0.010744943
55	3213	-0.010938128
55	911	-0.013186326000000002
55	2161	-0.013859203999999998
55	301	-0.014614852
55	1990	-0.0148351975
55	804	-0.019653257
55	3293	-0.022078436
55	20	-0.022717431
55	406	-0.027028387
55	2683	-0.027861882
55	2451	-0.029767005
55	1132	-0.031031646
55	325	-0.03205399
55	868	-0.03678831
55	3307	-0.037941776
55	1624	-0.038380776
55	482	-0.040935375
55	3543	-0.041181464
55	24	-0.041266564
55	3611	-0.04228802
55	2916	-0.044549074
55	212	-0.045660734
55	2879	-0.045770335999999995
55	601	-0.046318658
55	3091	-0.047397256
55	2676	-0.048057362
55	235	-0.04969106
55	1333	-0.049943805
55	188	-0.05083877
55	951	-0.051221453
55	4086	-0.05152282
55	1222	-0.051898774
55	3112	-0.05479369
55	1931	-0.055864774000000006
55	1254	-0.059134595
55	2607	-0.060905136
55	1504	-0.06209269
55	4017	-0.062195722
23	1001	0.050445422999999996
23	3929	0.05017285
23	276	0.045780778
23	3489	0.045665957
23	3681	0.045559737999999995
23	2022	0.043086465
23	3349	0.042792298
23	3281	0.042626187
23	2347	0.04186474
23	303	0.041809127
23	2691	0.038559325
23	454	0.03762474
23	2486	0.037127346
23	2173	0.03663924
23	3368	0.03594162
23	710	0.035101462
23	2481	0.035056844
23	2817	0.034736745
23	813	0.034004357
23	393	0.03369543
23	1482	0.03297271
23	1546	0.03287946
23	1891	0.032487072
23	284	0.031853527
23	953	0.031107628999999998
23	484	0.030852629
23	3759	0.030165847000000003
23	1956	0.029621627
23	2214	0.029455071
23	1662	0.029130995
23	1790	0.028754285
23	2409	0.028328087000000002
23	2555	0.028218929
23	1562	0.028038722000000002
23	1784	0.027576202999999997
23	561	0.027367432
23	1225	0.026353843999999998
23	1306	0.02632619
23	2581	0.026230931000000002
23	2645	0.025083098999999998
23	3184	0.024834989
23	3627	0.024513907999999997
23	1517	0.02356473
23	253	0.023408388999999998
23	661	0.022586737000000003
23	778	0.021778632000000003
23	71	0.021675967
23	800	0.021576862999999998
23	622	0.021151057
23	1977	0.021104897999999997
23	941	0.020992407999999997
23	2245	0.018221272
23	2832	0.018030986000000002
23	325	0.016442353
23	857	0.016035276
23	557	0.015991226
23	838	0.015721615
23	3460	0.01539091
23	956	0.015173271
23	4103	0.0151208555
23	3205	0.013566328999999999
23	23	0.012400176
23	1023	0.012374941
23	3485	0.011190566
23	606	0.01066735
23	3263	0.010279441
23	2317	0.010195372
23	1817	0.00998713
23	3228	0.009934185
23	3738	0.009887906
23	3429	0.00935933
23	1066	0.008692475
23	652	0.007046093000000001
23	136	0.006994633
23	1379	0.0069528567
23	3011	0.006418383000000001
23	2556	0.006401853000000001
23	2493	0.0048594093
23	1255	0.0046900623
23	96	0.0046468329999999995
23	3881	0.00450536
23	1708	0.0038052234
23	601	0.0034358888
23	481	0.0028980040999999996
23	1941	0.0019475324
23	2325	0.0011272947
23	3547	0.00046420004
23	529	0.00029907189999999996
23	2397	-0.0003150229
23	133	-0.00084007345
23	1855	-0.0011255934
23	1472	-0.0019623926
23	1744	-0.0023744316
23	431	-0.002530425
23	1401	-0.0028025545000000002
23	3473	-0.003073894
23	2304	-0.003267269
23	3900	-0.004495061
23	1800	-0.005167947
23	3288	-0.0052263034
23	355	-0.006106136999999999
23	2430	-0.007956384
23	2456	-0.0082824305
23	1821	-0.008370744
23	2655	-0.008390183
23	2597	-0.008541891
23	349	-0.008581273
23	4093	-0.011111613999999999
23	785	-0.011427321499999999
23	1221	-0.01178086
23	2843	-0.0127848815
23	1349	-0.013864085
23	1119	-0.015211101999999999
23	3716	-0.015410058
23	1043	-0.015968489
23	1339	-0.01664621
23	1989	-0.016989678
23	1910	-0.01800029
23	2867	-0.01928436
23	132	-0.019788906000000002
23	3044	-0.020045625
23	2531	-0.020417671999999998
23	1704	-0.02049935
23	1857	-0.020572407
23	2171	-0.020650388999999998
23	3754	-0.02080645
23	801	-0.020904345
23	679	-0.021407587000000002
23	867	-0.023912432
23	568	-0.024040488999999998
23	3704	-0.026880339
23	3726	-0.026985792
23	3301	-0.027398537999999997
23	3278	-0.029148355
23	612	-0.03066536
23	1556	-0.030779078999999997
23	1342	-0.032126058
15	3800	0.013953344
15	3315	0.011769023
15	2272	0.010804798999999999
15	2159	0.0034909295
15	1835	0.0029585017
15	3860	0.001754765
15	3459	-0.004695634000000001
15	1476	-0.006441313000000001
15	287	-0.006565461
15	2201	-0.0066274903
15	1106	-0.0071790186
15	3313	-0.007352381
15	708	-0.0078066583
15	484	-0.009999756
15	2193	-0.010908948
15	1286	-0.0129792
15	198	-0.018940251
15	4069	-0.019810064
15	780	-0.022291694
15	3235	-0.023475451
15	2315	-0.03087734
15	2566	-0.03572208
15	105	-0.036461934
15	1257	-0.04010775
15	2017	-0.04450255
15	547	-0.048699345
15	611	-0.048810057000000004
15	2278	-0.05176593
22	1220	-0.07469582599999999
22	1087	-0.08115639
22	207	-0.092229925
22	1100	-0.09284525
22	3282	-0.09459555
22	165	-0.09560485
22	3060	-0.103425436
22	1762	-0.10596394
22	1727	-0.10706706
22	1066	-0.10844183
22	3289	-0.10847271
22	3553	-0.10959622
22	580	-0.11235507
22	3724	-0.11324215
22	561	-0.11333009
22	2198	-0.11727564
22	1146	-0.11924011
22	3134	-0.12028924
22	28	-0.12305288
22	2599	-0.124121435
22	2926	-0.12511069
22	3766	-0.12556563
22	913	-0.12726109
22	223	-0.13103224
22	965	-0.1328789
22	2678	-0.13392054
22	289	-0.13539541
22	2278	-0.13565667
62	1933	-0.09730472400000001
62	797	-0.099120975
62	1309	-0.09986669
62	459	-0.10440677400000001
62	2583	-0.104772545
62	162	-0.10820779
62	3829	-0.11045318
62	1082	-0.117762886
62	2589	-0.11868262
62	3391	-0.12035571
62	855	-0.121058024
62	852	-0.12544139
62	1209	-0.12585561
62	766	-0.12616114
62	2525	-0.12731946
62	2825	-0.12825705
62	3950	-0.12954213
62	3955	-0.13116692
62	1787	-0.13208458
62	835	-0.13814445
62	2876	-0.13912775
62	1352	-0.14438978
62	3994	-0.14592193
62	3753	-0.14697208
62	451	-0.15020868
29	2565	-0.008070788
29	4094	-0.013331626000000001
29	360	-0.01334874
29	2634	-0.020590708
29	1299	-0.021693922999999997
29	4059	-0.022902185
29	2113	-0.023055442000000002
29	2108	-0.025224213
29	1626	-0.02601736
29	1661	-0.026819232999999998
29	3860	-0.027539551000000002
29	3907	-0.029551378
29	1636	-0.030608472999999997
29	2069	-0.031110082
29	461	-0.032826185
29	2262	-0.03299547
29	3989	-0.033432092999999996
29	989	-0.034669194
29	3615	-0.034860294
29	2871	-0.03503463
29	1057	-0.035926417
29	3184	-0.035949785
29	3345	-0.036225
29	2193	-0.03647031
29	1313	-0.03706256
29	2146	-0.03750359
29	477	-0.03982146
29	3682	-0.041150137999999996
29	2286	-0.041527800000000004
29	1394	-0.041596286
29	1961	-0.041657533
29	4056	-0.041703615
29	2444	-0.042001303
29	3193	-0.04245236
29	3373	-0.04398135
29	3858	-0.044766907
29	974	-0.046336662
29	3874	-0.048301727
29	3416	-0.04842593
29	687	-0.049131665
29	2260	-0.05005684
29	1039	-0.050661854000000006
29	1241	-0.052318458
29	3477	-0.055181485
29	2268	-0.05749236
29	3344	-0.058948766
29	1171	-0.061371252
29	1070	-0.064803265
29	1239	-0.06485349
29	2224	-0.07004203
29	3752	-0.07104949
29	93	-0.07240474
29	2057	-0.075099595
29	3513	-0.07543826
29	2294	-0.0766975
29	1249	-0.07675073
92	3985	0.039556
92	240	0.034951545
92	2821	0.031461924
92	3465	0.03128404
92	1009	0.030461175
92	459	0.027622338
92	2942	0.02531345
92	3812	0.023635209
92	743	0.022320244
92	1560	0.019307302
92	834	0.018524568999999998
92	4019	0.018076854
92	1149	0.016760323
92	3277	0.015012814
92	3416	0.014906781000000001
92	3792	0.009297017
92	3459	0.00652478
92	3184	0.0056442246
92	390	0.004813564
92	1617	0.003804187
92	2317	8.540670400000001e-05
92	1209	-5.3375028e-05
92	3024	-0.0045055896
92	2584	-0.006359926
92	1426	-0.007128645
92	1423	-0.012283491
92	1387	-0.01653322
92	2979	-0.021492788999999998
92	3753	-0.022251458999999998
92	3058	-0.02294744
92	2746	-0.023111226000000002
92	1427	-0.023208397000000002
92	3173	-0.02566582
92	973	-0.026553797999999997
27	1833	0.10271423
27	870	0.100480705
27	873	0.09746572
27	233	0.09666164
27	915	0.095070034
27	2515	0.094110884
27	880	0.09107341599999999
27	2285	0.0904732
27	3705	0.086290285
27	2390	0.083633915
27	1748	0.082244985
27	1641	0.08201367400000001
27	3834	0.08015478
27	2755	0.07968128
27	2639	0.079601936
27	827	0.07945815
27	3811	0.07822496
27	1719	0.07775907
27	661	0.07761228
27	3265	0.077128574
27	2906	0.075575635
27	2684	0.07408219
27	3511	0.072225176
27	3408	0.072145075
27	221	0.07143731
27	1914	0.07097885
27	2881	0.07096519999999999
27	846	0.070932835
27	3918	0.07081847
27	2703	0.069776155
27	2423	0.06963908
27	2508	0.068988934
27	682	0.06887389
27	1769	0.06843300000000001
27	3165	0.06746432
27	724	0.06728034
27	3920	0.066814385
