3816,0
12,0
11,0
10,0
9,0
8,0
7,0
4035,1
3747,1
2988,1
25,1
4004,2
3482,2
2920,2
26,2
3162,3
78,3
77,3
3304,4
81,4
80,4
79,4
301,5
300,5
299,5
298,5
297,5
295,5
294,5
296,6
308,7
307,7
306,7
303,7
3150,8
305,8
304,8
3369,9
313,9
312,9
3214,10
322,10
319,10
318,10
316,10
321,11
317,11
320,12
399,13
398,13
397,13
527,14
522,14
524,15
528,16
525,16
526,17
3838,18
3830,18
3768,18
3393,18
3141,18
1008,18
1007,18
1033,19
1032,19
1028,19
1022,19
1021,19
1020,19
1019,19
1018,19
1017,19
1016,19
1015,19
3746,20
3417,20
3265,20
1029,20
3383,21
1971,21
3942,22
3074,22
2344,22
3525,23
3240,23
3122,23
2948,23
3127,24
3003,24
3979,25
3068,25
3019,25
3072,26
3215,27
3228,28
3665,29
3364,29
3430,30
3745,31
3637,31
