2	2226	-6.8924103
2	721	-7.507865
2	1403	-7.519779
2	2525	-7.8974447
2	2759	-8.049192
2	537	-8.059827
2	3654	-8.069453
2	811	-8.190489
2	2603	-8.354974
2	161	-8.371201
2	2882	-8.385858
2	1991	-8.393697999999999
2	2671	-8.436527
2	1597	-8.444624000000001
2	1240	-8.461216
2	601	-8.464134
2	1908	-8.623422
2	2619	-8.641233
2	2456	-8.699394
2	2456	-8.699394
2	375	-8.704844999999999
2	2234	-8.706192
2	3915	-8.765408
2	2915	-8.79676
2	2073	-8.79878
2	560	-8.814105999999999
2	2953	-8.8377075
2	3021	-8.865855999999999
2	3913	-8.900436000000001
2	507	-8.923922
2	3652	-8.958776
2	1981	-8.972868
2	3681	-8.974655
2	3676	-8.988916
2	2315	-9.001026
2	1841	-9.016164999999999
2	3611	-9.105883
2	1384	-9.136712
2	2636	-9.160828
2	1882	-9.168317
2	1350	-9.215667999999999
2	1132	-9.232269
2	2012	-9.271721000000001
2	3753	-9.343603
2	1527	-9.355058999999999
2	3347	-9.376661
2	2100	-9.40502
2	1581	-9.480754
2	1041	-9.573921
2	3420	-9.599194
2	1796	-9.63813
2	2189	-9.657551
2	1251	-9.677666
2	2266	-9.785496
2	2496	-9.821386
2	538	-9.82634
2	1468	-9.831664
2	1978	-9.836578
2	3835	-9.875946
2	85	-9.892567
2	467	-9.902781
2	3370	-9.930332
2	290	-9.935552000000001
2	3443	-9.952454
2	2070	-10.034334
2	2034	-10.075714
2	1677	-10.190095
2	576	-10.256328
2	1523	-10.287253
2	942	-10.291481
2	304	-10.356775
2	2217	-10.389549
2	3684	-10.426449
2	596	-10.577035
2	3188	-10.620447
2	966	-10.637085
2	210	-10.643809
2	825	-10.655542
2	2320	-10.664261
2	567	-10.708594999999999
2	3637	-10.7205515
2	3614	-10.734144
2	494	-10.73554
2	1067	-10.737597000000001
2	3177	-10.751936
2	2537	-10.754927
2	0	-10.762582
2	3535	-10.799566
2	2698	-10.887697
2	123	-10.908958
2	2477	-11.008776
2	3332	-11.026747
2	3100	-11.034832000000002
2	1946	-11.050978
2	2171	-11.093199
2	3871	-11.149005
2	4017	-11.216828999999999
2	559	-11.228645
2	2405	-11.24439
2	118	-11.252849000000001
2	322	-11.39982
2	3662	-11.401993
2	3391	-11.422286
2	3213	-11.502646
2	3549	-11.543874
2	3563	-11.565453
2	3274	-11.619406
2	2873	-11.658871000000001
2	865	-11.718498
2	1669	-11.720829
2	3290	-11.786036
2	418	-11.822805
2	57	-11.850309
2	4052	-11.906649
2	3556	-11.913483
2	342	-11.950773
2	1119	-11.966478
2	2302	-11.968781
2	3405	-11.985367
2	3848	-12.027836
2	1196	-12.073975
2	154	-12.152452
2	3341	-12.255953
2	2883	-12.293364
2	782	-12.420683
2	2499	-12.518181
2	1149	-12.591417
2	3679	-12.789508999999999
2	70	-12.806395
2	2570	-12.8389
2	3029	-12.965595
2	1201	-13.180241
2	1621	-13.257036
2	2889	-13.876097
2	2371	-14.320339
2	1940	-14.499609
70	1329	-6.3226004
70	2682	-6.6072664
70	2264	-6.688926700000001
70	1075	-7.3037529999999995
70	3472	-7.7379255
70	3237	-8.347296
70	2884	-8.741717
70	2561	-9.212553999999999
70	2929	-9.521552
70	3939	-11.641131
13	2882	-6.9820839999999995
13	484	-7.0442696
13	1650	-7.191748
13	3137	-7.572048700000001
13	1318	-7.664422999999999
13	601	-7.715051
13	3930	-7.722426
13	1373	-7.898154300000001
13	4110	-8.037394
13	3289	-8.152548
13	2384	-8.158710000000001
13	1172	-8.230547
13	184	-8.274459
13	550	-8.368979
13	1902	-8.434152000000001
13	2280	-8.48177
13	2875	-8.592106
13	3399	-8.598783500000001
13	1850	-8.620865
13	2561	-8.6529875
13	1568	-8.708695
13	2125	-8.710788
13	3119	-8.925469
13	1579	-8.931111999999999
13	1477	-8.997669
13	727	-9.069975999999999
13	3270	-9.076992
13	2260	-9.30113
13	2948	-9.342282
13	2946	-9.342976
13	3886	-9.355696
13	462	-9.375453
13	759	-9.598207
13	2649	-9.630919
