408,0
2877,0
2857,0
2856,0
2762,0
2751,0
2713,0
2689,0
2679,0
2676,0
2671,0
2647,0
2241,0
2154,0
1971,0
1933,0
1821,0
1800,0
1792,0
1712,0
1616,0
1608,0
1594,0
1590,0
1521,0
1520,0
1487,0
1486,0
1430,0
1424,0
1301,0
1240,0
1232,0
1224,0
1190,0
1189,0
1161,0
1146,0
1139,0
1113,0
1112,0
1110,0
1078,0
1075,0
1074,0
1073,0
1068,0
1057,0
1049,0
1046,0
1037,0
1036,0
1035,0
1034,0
1031,0
1030,0
1026,0
1022,0
1020,0
1019,0
1018,0
1001,0
997,0
971,0
921,0
882,0
767,0
735,0
723,0
719,0
718,0
699,0
691,0
687,0
679,0
663,0
662,0
660,0
659,0
651,0
619,0
614,0
610,0
586,0
581,0
569,0
554,0
551,0
536,0
529,0
516,0
512,0
508,0
503,0
496,0
463,0
462,0
421,0
0,0
1,0
14,0
18,0
45,0
46,0
80,0
90,0
91,0
117,0
121,0
144,0
165,0
166,0
203,0
221,0
224,0
232,0
240,0
268,0
269,0
287,0
288,0
291,0
296,0
298,0
299,0
300,0
303,0
304,0
307,0
308,0
310,0
313,0
320,0
321,0
332,0
333,0
351,0
357,0
362,0
367,0
373,0
377,0
385,0
388,0
390,0
391,0
393,0
402,0
389,1
2823,1
2817,1
2672,1
2481,1
2479,1
2398,1
2395,1
2340,1
1968,1
1962,1
1371,1
1227,1
1204,1
999,1
998,1
881,1
875,1
871,1
868,1
803,1
800,1
797,1
794,1
793,1
764,1
738,1
737,1
689,1
615,1
612,1
611,1
598,1
571,1
570,1
557,1
550,1
549,1
515,1
509,1
506,1
493,1
491,1
446,1
2,1
21,1
29,1
54,1
62,1
63,1
69,1
77,1
79,1
92,1
93,1
94,1
98,1
99,1
100,1
101,1
102,1
105,1
112,1
118,1
119,1
120,1
135,1
147,1
149,1
169,1
184,1
209,1
217,1
242,1
250,1
252,1
253,1
259,1
261,1
265,1
276,1
278,1
279,1
282,1
283,1
284,1
285,1
316,1
319,1
325,1
348,1
349,1
370,1
387,1
1529,2
12,2
11,2
10,2
9,2
8,2
7,2
646,3
2864,3
2850,3
2830,3
2583,3
2265,3
1969,3
1850,3
1820,3
1819,3
1765,3
1764,3
1763,3
1665,3
1664,3
1550,3
1548,3
1546,3
1516,3
1515,3
1514,3
1513,3
1495,3
1491,3
1456,3
1455,3
1450,3
1446,3
1445,3
1434,3
1433,3
1432,3
1389,3
1341,3
1339,3
1319,3
1318,3
1317,3
1315,3
1311,3
1310,3
1309,3
1308,3
1307,3
1306,3
1293,3
1290,3
1289,3
1288,3
1287,3
1282,3
1281,3
1280,3
1259,3
1174,3
1173,3
1172,3
1171,3
1162,3
1159,3
1156,3
1155,3
1060,3
1017,3
1016,3
1003,3
1002,3
989,3
986,3
873,3
859,3
832,3
831,3
830,3
828,3
816,3
745,3
742,3
731,3
714,3
685,3
682,3
668,3
