2	3848	2.716209
2	2315	2.143119
2	1841	1.4778028
2	342	1.3077552
2	1041	1.284457
2	1196	1.2649110000000001
2	3420	1.1435719
2	2226	1.0158242
2	782	0.8819170000000001
2	418	0.8819170000000001
2	2100	0.8660253000000001
2	467	0.8571428
2	3341	0.8333334000000001
2	375	0.8249579
2	70	0.8164965999999999
2	825	0.8164965999999999
2	576	0.79999995
2	507	0.7826238
2	1384	0.78001386
2	560	0.77459663
2	2477	0.7715168
2	3443	0.7715168
2	966	0.7627701
2	123	0.745356
2	2189	0.745356
2	1523	0.7302968000000001
2	4017	0.7302968000000001
2	2371	0.7302968000000001
2	3100	0.7216878000000001
2	3654	0.7116965999999999
2	210	0.70710677
2	118	0.70710677
2	3913	0.68376344
2	3637	0.6761234
2	596	0.6708204000000001
2	304	0.6681530999999999
2	290	0.6666667
2	1527	0.6605783000000001
2	2873	0.65465367
2	811	0.6456004
2	567	0.6324555000000001
2	3274	0.6324555000000001
2	2034	0.59422505
2	1978	0.57735026
2	3290	0.0
2	3652	0.0
2	3684	0.0
2	3391	0.0
2	3662	0.0
2	3347	0.0
2	3332	0.0
2	3679	0.0
2	3681	0.0
2	3676	0.0
2	3370	0.0
2	3753	0.0
2	3188	0.0
2	3177	0.0
2	3213	0.0
2	2234	0.0
2	2217	0.0
2	2302	0.0
2	2320	0.0
2	2266	0.0
2	2070	0.0
2	2073	0.0
2	2171	0.0
2	3611	0.0
2	3614	0.0
2	3405	0.0
2	3556	0.0
2	3549	0.0
2	0	0.0
2	3563	0.0
2	3535	0.0
2	2636	0.0
2	2603	0.0
2	2619	0.0
2	2671	0.0
2	2537	0.0
2	2525	0.0
2	2570	0.0
2	2698	0.0
2	2759	0.0
2	3871	0.0
2	3915	0.0
2	2953	0.0
2	2915	0.0
2	3835	0.0
2	3029	0.0
2	3021	0.0
2	4052	0.0
2	2456	0.0
2	2456	0.0
2	2496	0.0
2	2499	0.0
2	2889	0.0
2	2883	0.0
2	2882	0.0
2	2405	0.0
2	721	0.0
2	601	0.0
2	559	0.0
2	942	0.0
2	865	0.0
2	154	0.0
2	161	0.0
2	57	0.0
2	85	0.0
2	537	0.0
2	538	0.0
2	494	0.0
2	322	0.0
2	1796	0.0
2	1621	0.0
2	1597	0.0
2	1067	0.0
2	1581	0.0
2	1669	0.0
2	1677	0.0
2	1981	0.0
2	1991	0.0
2	2012	0.0
2	1946	0.0
2	1940	0.0
2	1908	0.0
2	1882	0.0
2	1240	0.0
2	1251	0.0
2	1201	0.0
2	1119	0.0
2	1132	0.0
2	1149	0.0
2	1468	0.0
2	1350	0.0
2	1403	0.0
70	2682	3.3840144
70	2929	2.3888443
70	3472	2.1383677000000003
70	3237	2.0687683
70	2264	1.9243343000000002
70	2561	1.8156753
70	2884	1.5430336
70	3939	1.4381834999999998
70	1075	0.70710677
70	1329	0.6761234
13	3270	3.0741098
13	1568	2.6508455
13	2125	2.5342592999999995
13	550	2.4210465
13	2875	2.4085217
13	3909	2.3292294
13	2532	2.312781
